Customer_ID,Name,Age,Gender,Location,Churn,Recency,Frequency,Monetary,Avg_Basket,R_score,F_score,M_score,RFM_score,Cluster,Segment,Recommandation
2724,Todd Reynolds,21,Male,Austin,0,1,18,6477.06,359.84,5,3,3,11,1, Occasionnels,"Nurturing, contenus, promotions saisonnières."
2725,Mary Miller,25,Female,San Diego,0,46,22,8999.380000000001,409.06,3,4,4,11,1, Clients fidèles,"Cross-sell / upsell, programme de parrainage, abonnement."
2726,Rebecca Marquez,34,Female,Jacksonville,0,9,17,8118.39,477.55,5,3,4,12,1, Occasionnels,"Nurturing, contenus, promotions saisonnières."
2727,Christian Dawson,61,Male,Phoenix,0,10,19,5048.66,265.72,5,4,3,12,1, Clients fidèles,"Cross-sell / upsell, programme de parrainage, abonnement."
2728,Nancy Stewart,60,Female,San Jose,1,309,5,1145.49,229.1,2,1,1,4,0, Perdus,"Email win-back, enquête satisfaction, dernière chance."
2729,Aaron Parker,24,Male,Phoenix,0,101,32,14069.71,439.68,3,5,5,13,2, Clients fidèles,"Cross-sell / upsell, programme de parrainage, abonnement."
2730,Derrick Anderson,49,Male,San Jose,1,460,11,1913.56,173.96,2,2,2,6,0, Perdus,"Email win-back, enquête satisfaction, dernière chance."
2731,Jerry Peters,51,Male,Philadelphia,1,551,21,5287.26,251.77,1,4,3,8,1, À risque,"Campagne de réactivation urgente, remise personnalisée."
2732,Alexander Gomez,20,Female,Houston,0,2,27,11422.39,423.05,5,5,5,15,2, VIP / Champions,"Programme VIP, offres exclusives, service premium, early access."
2733,Kyle Nguyen,18,Male,Austin,0,30,17,6075.99,357.41,4,3,3,10,1, Occasionnels,"Nurturing, contenus, promotions saisonnières."
2734,Edgar Hughes,54,Female,Chicago,1,934,9,1201.45,133.49,1,2,2,5,0, Perdus,"Email win-back, enquête satisfaction, dernière chance."
2735,Steven Stein,22,Male,Phoenix,1,486,7,770.09,110.01,2,2,1,5,0, Perdus,"Email win-back, enquête satisfaction, dernière chance."
2736,Laura Jackson,36,Female,San Diego,0,26,21,9030.64,430.03,4,4,4,12,1, VIP / Champions,"Programme VIP, offres exclusives, service premium, early access."
2737,Charles Turner,29,Male,Phoenix,0,4,26,10155.51,390.6,5,5,5,15,2, VIP / Champions,"Programme VIP, offres exclusives, service premium, early access."
2738,Arthur Hamilton MD,38,Female,Jacksonville,1,491,9,1724.26,191.58,2,2,2,6,0, Perdus,"Email win-back, enquête satisfaction, dernière chance."
2739,Mr. David Wright,66,Male,New York,0,31,14,4700.01,335.72,4,3,3,10,1, Occasionnels,"Nurturing, contenus, promotions saisonnières."
2740,Linda Gonzalez,28,Female,Philadelphia,1,719,11,2111.7,191.97,1,2,2,5,0, Perdus,"Email win-back, enquête satisfaction, dernière chance."
2741,Eric Rush,35,Male,Philadelphia,1,445,5,1115.62,223.12,2,1,1,4,0, Perdus,"Email win-back, enquête satisfaction, dernière chance."
2742,Manuel Brock,43,Female,San Diego,0,13,11,4457.0199999999995,405.18,5,2,3,10,1, Occasionnels,"Nurturing, contenus, promotions saisonnières."
2743,George Ochoa,62,Female,San Antonio,1,730,4,536.8299999999999,134.21,1,1,1,3,0, Perdus,"Email win-back, enquête satisfaction, dernière chance."
2744,Valerie Taylor,62,Male,Chicago,0,64,31,11779.73,379.99,3,5,5,13,2, Clients fidèles,"Cross-sell / upsell, programme de parrainage, abonnement."
2745,Travis Harris,55,Female,San Jose,0,62,13,4971.45,382.42,3,3,3,9,1, Occasionnels,"Nurturing, contenus, promotions saisonnières."
2746,Vincent Novak,42,Female,San Jose,0,34,20,7226.01,361.3,4,4,4,12,1, VIP / Champions,"Programme VIP, offres exclusives, service premium, early access."
2747,Michael Henry,64,Male,San Diego,1,972,3,392.07,130.69,1,1,1,3,0, Perdus,"Email win-back, enquête satisfaction, dernière chance."
2748,Dana Bennett,44,Female,New York,0,33,32,13820.46,431.89,4,5,5,14,2, VIP / Champions,"Programme VIP, offres exclusives, service premium, early access."
2749,Jenna Wilson,38,Male,Jacksonville,0,19,12,5167.59,430.63,4,2,3,9,1, Occasionnels,"Nurturing, contenus, promotions saisonnières."
2750,Leslie Gardner,54,Male,Austin,1,178,7,906.4,129.49,3,2,1,6,0, Occasionnels,"Nurturing, contenus, promotions saisonnières."
2751,Krista Benton,62,Male,San Antonio,0,8,17,8218.42,483.44,5,3,4,12,1, Occasionnels,"Nurturing, contenus, promotions saisonnières."
2752,Michael Gonzales,60,Female,Chicago,0,1,34,13215.03,388.68,5,5,5,15,2, VIP / Champions,"Programme VIP, offres exclusives, service premium, early access."
2753,Michael Fuentes,28,Female,San Diego,0,98,20,10242.26,512.11,3,4,5,12,1, Clients fidèles,"Cross-sell / upsell, programme de parrainage, abonnement."
2754,Jennifer Porter,49,Female,Houston,0,143,31,11294.65,364.34,3,5,5,13,2, Clients fidèles,"Cross-sell / upsell, programme de parrainage, abonnement."
2755,Dana Hopkins,21,Male,Dallas,1,553,4,576.03,144.01,1,1,1,3,0, Perdus,"Email win-back, enquête satisfaction, dernière chance."
2756,Rachel Jones,33,Male,San Diego,0,32,9,4388.12,487.57,4,2,3,9,1, Occasionnels,"Nurturing, contenus, promotions saisonnières."
2757,Karen Morales DDS,46,Male,San Diego,1,387,7,1361.7199999999998,194.53,2,2,2,6,0, Perdus,"Email win-back, enquête satisfaction, dernière chance."
2758,Melissa Stephens,49,Male,Los Angeles,0,83,20,9169.04,458.45,3,4,4,11,1, Clients fidèles,"Cross-sell / upsell, programme de parrainage, abonnement."
2759,Heather Woodard,53,Male,Los Angeles,0,46,19,7926.24,417.17,3,4,4,11,1, Clients fidèles,"Cross-sell / upsell, programme de parrainage, abonnement."
2760,Margaret Miller,53,Male,Austin,1,728,2,175.69,87.84,1,1,1,3,0, Perdus,"Email win-back, enquête satisfaction, dernière chance."
2761,Mary Kelly,41,Male,Houston,1,433,4,815.27,203.82,2,1,1,4,0, Perdus,"Email win-back, enquête satisfaction, dernière chance."
2762,Amanda Terrell,67,Female,Jacksonville,0,31,22,7904.97,359.32,4,4,4,12,1, VIP / Champions,"Programme VIP, offres exclusives, service premium, early access."
2763,Jennifer Goodwin,25,Male,Austin,1,282,5,1233.83,246.77,2,1,2,5,0, Perdus,"Email win-back, enquête satisfaction, dernière chance."
2764,Jessica Smith,40,Female,Dallas,0,23,19,7397.67,389.35,4,4,4,12,1, VIP / Champions,"Programme VIP, offres exclusives, service premium, early access."
2765,Jorge Stone,24,Male,Chicago,0,44,17,6047.66,355.74,4,3,3,10,1, Occasionnels,"Nurturing, contenus, promotions saisonnières."
2766,Laura Griffin,63,Female,Los Angeles,0,1,24,8207.66,341.99,5,5,4,14,2, VIP / Champions,"Programme VIP, offres exclusives, service premium, early access."
2767,Raymond Chapman,30,Male,San Antonio,1,335,5,532.09,106.42,2,1,1,4,0, Perdus,"Email win-back, enquête satisfaction, dernière chance."
2768,Haley Johnson,68,Male,Jacksonville,0,18,19,9016.64,474.56,4,4,4,12,1, VIP / Champions,"Programme VIP, offres exclusives, service premium, early access."
2769,Jason Nixon,44,Male,Austin,0,23,20,7289.63,364.48,4,4,4,12,1, VIP / Champions,"Programme VIP, offres exclusives, service premium, early access."
2770,Todd Thomas,46,Female,Austin,1,601,8,1810.79,226.35,1,2,2,5,0, Perdus,"Email win-back, enquête satisfaction, dernière chance."
2771,Jesse Clark,49,Male,Dallas,0,13,13,5241.6900000000005,403.21,5,3,3,11,1, Occasionnels,"Nurturing, contenus, promotions saisonnières."
2772,Mr. Jeffrey Horton,45,Female,Dallas,0,162,20,6154.03,307.7,3,4,3,10,1, Clients fidèles,"Cross-sell / upsell, programme de parrainage, abonnement."
2773,Eric Patrick,29,Male,Los Angeles,1,563,8,1713.86,214.23,1,2,2,5,0, Perdus,"Email win-back, enquête satisfaction, dernière chance."
2774,Samuel Wong,56,Female,Dallas,1,444,6,1195.56,199.26,2,1,2,5,0, Perdus,"Email win-back, enquête satisfaction, dernière chance."
2775,Carly Riggs,56,Male,Phoenix,0,27,15,5058.47,337.23,4,3,3,10,1, Occasionnels,"Nurturing, contenus, promotions saisonnières."
2776,Christopher Moore,36,Female,Chicago,1,573,3,300.09,100.03,1,1,1,3,0, Perdus,"Email win-back, enquête satisfaction, dernière chance."
2777,Tina Hall,62,Female,Jacksonville,0,2,17,5242.97,308.41,5,3,3,11,1, Occasionnels,"Nurturing, contenus, promotions saisonnières."
2778,Cody Davidson,53,Male,Houston,1,489,15,2833.93,188.93,2,3,2,7,0, Occasionnels,"Nurturing, contenus, promotions saisonnières."
2779,Allen Mendez,36,Female,Austin,1,537,14,3349.18,239.23,1,3,3,7,0, À risque,"Campagne de réactivation urgente, remise personnalisée."
2780,Kevin Price,59,Male,Dallas,1,870,6,696.75,116.12,1,1,1,3,0, Perdus,"Email win-back, enquête satisfaction, dernière chance."
2781,Christine Goodwin,66,Female,Dallas,1,460,6,1040.82,173.47,2,1,1,4,0, Perdus,"Email win-back, enquête satisfaction, dernière chance."
2782,Amy Garcia,60,Female,Austin,0,11,29,12929.61,445.85,5,5,5,15,2, VIP / Champions,"Programme VIP, offres exclusives, service premium, early access."
2783,Chelsea Nguyen,45,Male,Dallas,0,67,20,4944.23,247.21,3,4,3,10,1, Clients fidèles,"Cross-sell / upsell, programme de parrainage, abonnement."
2784,Dennis Huffman,27,Male,Austin,0,124,32,10726.67,335.21,3,5,5,13,2, Clients fidèles,"Cross-sell / upsell, programme de parrainage, abonnement."
2785,Margaret Harper,66,Male,Phoenix,0,19,29,12643.08,435.97,4,5,5,14,2, VIP / Champions,"Programme VIP, offres exclusives, service premium, early access."
2786,Laurie Bailey,21,Female,Houston,0,34,25,6147.85,245.91,4,5,3,12,1, Clients fidèles,"Cross-sell / upsell, programme de parrainage, abonnement."
2787,Lisa Cervantes,46,Male,San Jose,0,45,22,8012.1,364.19,3,4,4,11,1, Clients fidèles,"Cross-sell / upsell, programme de parrainage, abonnement."
2788,Elizabeth Mendez,53,Female,Houston,1,466,6,1257.0,209.5,2,1,2,5,0, Perdus,"Email win-back, enquête satisfaction, dernière chance."
2789,Cesar Wilson,69,Female,Jacksonville,1,248,6,1387.18,231.2,2,1,2,5,0, Perdus,"Email win-back, enquête satisfaction, dernière chance."
2790,Clayton Steele,42,Female,Austin,1,758,8,1586.2199999999998,198.28,1,2,2,5,0, Perdus,"Email win-back, enquête satisfaction, dernière chance."
2791,Jennifer Taylor,21,Male,Jacksonville,1,473,5,797.9,159.58,2,1,1,4,0, Perdus,"Email win-back, enquête satisfaction, dernière chance."
2792,Cody Reid,67,Female,Houston,0,27,19,10186.41,536.13,4,4,5,13,1, VIP / Champions,"Programme VIP, offres exclusives, service premium, early access."
2793,Maria Cooke,52,Male,Jacksonville,1,488,3,439.7,146.57,2,1,1,4,0, Perdus,"Email win-back, enquête satisfaction, dernière chance."
2794,Katherine Taylor,29,Male,Chicago,0,66,18,7263.469999999999,403.53,3,3,4,10,1, Occasionnels,"Nurturing, contenus, promotions saisonnières."
2795,Jerry Brown,25,Female,New York,1,676,9,1455.0,161.67,1,2,2,5,0, Perdus,"Email win-back, enquête satisfaction, dernière chance."
2796,Adam Taylor,34,Male,Chicago,0,25,17,7680.79,451.81,4,3,4,11,1, Occasionnels,"Nurturing, contenus, promotions saisonnières."
2797,Tracey Wagner,47,Male,New York,0,22,17,5695.76,335.04,4,3,3,10,1, Occasionnels,"Nurturing, contenus, promotions saisonnières."
2798,Michael Perry PhD,56,Male,Austin,1,906,3,324.95,108.32,1,1,1,3,0, Perdus,"Email win-back, enquête satisfaction, dernière chance."
2799,Bradley Johnson DDS,54,Female,Los Angeles,0,36,19,6481.68,341.14,4,4,3,11,1, Clients fidèles,"Cross-sell / upsell, programme de parrainage, abonnement."
2800,Donald Medina,29,Male,Dallas,0,5,28,9280.98,331.46,5,5,4,14,2, VIP / Champions,"Programme VIP, offres exclusives, service premium, early access."
2801,Jim Newton,52,Female,Los Angeles,0,5,37,15846.6,428.29,5,5,5,15,2, VIP / Champions,"Programme VIP, offres exclusives, service premium, early access."
2802,Krista Wilson,31,Female,Philadelphia,0,40,26,12026.56,462.56,4,5,5,14,2, VIP / Champions,"Programme VIP, offres exclusives, service premium, early access."
2803,Reginald Morrow,66,Female,Dallas,0,67,30,13015.720000000001,433.86,3,5,5,13,2, Clients fidèles,"Cross-sell / upsell, programme de parrainage, abonnement."
2804,Rodney Williams,40,Female,Houston,0,30,19,7143.79,375.99,4,4,4,12,1, VIP / Champions,"Programme VIP, offres exclusives, service premium, early access."
2805,Kimberly Fritz,61,Female,San Antonio,1,647,3,707.3699999999999,235.79,1,1,1,3,0, Perdus,"Email win-back, enquête satisfaction, dernière chance."
2806,Ronald Potter,52,Female,New York,0,20,17,7044.47,414.38,4,3,3,10,1, Occasionnels,"Nurturing, contenus, promotions saisonnières."
2807,Zachary Cole,41,Female,San Diego,1,367,4,1038.06,259.52,2,1,1,4,0, Perdus,"Email win-back, enquête satisfaction, dernière chance."
2808,Robert Gonzales,59,Male,Philadelphia,0,48,13,6876.89,528.99,3,3,3,9,1, Occasionnels,"Nurturing, contenus, promotions saisonnières."
2809,Patricia Young PhD,24,Male,Dallas,0,6,25,9073.36,362.93,5,5,4,14,2, VIP / Champions,"Programme VIP, offres exclusives, service premium, early access."
2810,Heather Page,22,Male,Austin,0,5,23,9489.03,412.57,5,4,5,14,2, VIP / Champions,"Programme VIP, offres exclusives, service premium, early access."
2811,Carol Taylor,45,Male,Houston,1,597,7,910.55,130.08,1,2,1,4,0, Perdus,"Email win-back, enquête satisfaction, dernière chance."
2812,Daniel Brown,22,Male,New York,1,332,8,1516.34,189.54,2,2,2,6,0, Perdus,"Email win-back, enquête satisfaction, dernière chance."
2813,Douglas Ryan,20,Male,Los Angeles,1,290,9,1740.94,193.44,2,2,2,6,0, Perdus,"Email win-back, enquête satisfaction, dernière chance."
2814,Michael Roberts,34,Male,San Jose,0,7,26,12090.5,465.02,5,5,5,15,2, VIP / Champions,"Programme VIP, offres exclusives, service premium, early access."
2815,Scott Duke,44,Female,San Diego,1,563,3,480.74,160.25,1,1,1,3,0, Perdus,"Email win-back, enquête satisfaction, dernière chance."
2816,Anna Estes,19,Female,Austin,0,110,16,6395.71,399.73,3,3,3,9,1, Occasionnels,"Nurturing, contenus, promotions saisonnières."
2817,Tamara Riddle,59,Male,Jacksonville,0,30,16,6475.75,404.73,4,3,3,10,1, Occasionnels,"Nurturing, contenus, promotions saisonnières."
2818,Beth Cline,22,Female,Dallas,1,578,14,2245.65,160.4,1,3,2,6,0, Occasionnels,"Nurturing, contenus, promotions saisonnières."
2819,Michael Poole,61,Female,San Jose,0,95,18,7925.64,440.31,3,3,4,10,1, Occasionnels,"Nurturing, contenus, promotions saisonnières."
2820,Megan Burns,46,Female,San Antonio,0,14,28,12538.8,447.81,5,5,5,15,2, VIP / Champions,"Programme VIP, offres exclusives, service premium, early access."
2821,Debra Perry,52,Male,Chicago,0,64,19,7690.8,404.78,3,4,4,11,1, Clients fidèles,"Cross-sell / upsell, programme de parrainage, abonnement."
2822,Mark Beard,52,Female,Austin,1,319,13,1947.07,149.77,2,3,2,7,0, Occasionnels,"Nurturing, contenus, promotions saisonnières."
2823,Jose Ramirez,68,Female,New York,0,13,17,7744.6900000000005,455.57,5,3,4,12,1, Occasionnels,"Nurturing, contenus, promotions saisonnières."
2824,Jackie Clements,18,Female,Dallas,0,107,30,12815.61,427.19,3,5,5,13,2, Clients fidèles,"Cross-sell / upsell, programme de parrainage, abonnement."
2825,Aaron Schroeder,65,Female,Houston,0,13,24,12789.12,532.88,5,5,5,15,2, VIP / Champions,"Programme VIP, offres exclusives, service premium, early access."
2826,Monica Ellis,50,Male,Chicago,1,356,5,915.9,183.18,2,1,1,4,0, Perdus,"Email win-back, enquête satisfaction, dernière chance."
2827,Heather Brown,34,Male,Los Angeles,0,37,30,15579.02,519.3,4,5,5,14,2, VIP / Champions,"Programme VIP, offres exclusives, service premium, early access."
2828,Claudia Jordan,54,Male,Dallas,1,616,9,1858.9,206.54,1,2,2,5,0, Perdus,"Email win-back, enquête satisfaction, dernière chance."
2829,Derrick Clayton,22,Female,Austin,1,281,5,1085.11,217.02,2,1,1,4,0, Perdus,"Email win-back, enquête satisfaction, dernière chance."
2830,Kenneth Knight,30,Female,Philadelphia,0,225,21,9989.26,475.68,3,4,5,12,1, Clients fidèles,"Cross-sell / upsell, programme de parrainage, abonnement."
2831,Mr. Michael Williams,59,Male,Los Angeles,0,8,15,6186.17,412.41,5,3,3,11,1, Occasionnels,"Nurturing, contenus, promotions saisonnières."
2832,Richard Stevens,30,Female,San Diego,1,261,9,1404.97,156.11,2,2,2,6,0, Perdus,"Email win-back, enquête satisfaction, dernière chance."
2833,Scott Alexander,60,Female,Jacksonville,0,41,14,5520.82,394.34,4,3,3,10,1, Occasionnels,"Nurturing, contenus, promotions saisonnières."
2834,Tyler Harris,41,Female,San Antonio,0,16,27,11465.71,424.66,4,5,5,14,2, VIP / Champions,"Programme VIP, offres exclusives, service premium, early access."
2835,Bonnie Santos,33,Male,Jacksonville,0,23,28,9887.36,353.12,4,5,5,14,2, VIP / Champions,"Programme VIP, offres exclusives, service premium, early access."
2836,Timothy Hill,41,Male,Austin,0,10,22,9168.05,416.73,5,4,4,13,2, VIP / Champions,"Programme VIP, offres exclusives, service premium, early access."
2837,Danielle Watson,47,Female,Philadelphia,1,722,2,573.51,286.76,1,1,1,3,0, Perdus,"Email win-back, enquête satisfaction, dernière chance."
2838,Carol Sanders,24,Male,Austin,0,68,29,9468.15,326.49,3,5,5,13,2, Clients fidèles,"Cross-sell / upsell, programme de parrainage, abonnement."
2839,Michael Young,70,Male,Dallas,1,757,8,1376.56,172.07,1,2,2,5,0, Perdus,"Email win-back, enquête satisfaction, dernière chance."
2840,Michele Smith,58,Male,Jacksonville,0,2,25,10188.45,407.54,5,5,5,15,2, VIP / Champions,"Programme VIP, offres exclusives, service premium, early access."
2841,Casey Perez,50,Male,San Jose,1,1111,2,220.75,110.38,1,1,1,3,0, Perdus,"Email win-back, enquête satisfaction, dernière chance."
2842,Alexandra Dominguez,31,Male,Dallas,1,286,14,2750.49,196.46,2,3,2,7,0, Occasionnels,"Nurturing, contenus, promotions saisonnières."
2843,Virginia Henderson,52,Female,Austin,0,20,23,9264.77,402.82,4,4,4,12,2, VIP / Champions,"Programme VIP, offres exclusives, service premium, early access."
2844,Benjamin Reyes,32,Female,Chicago,0,8,23,6769.09,294.31,5,4,3,12,1, Clients fidèles,"Cross-sell / upsell, programme de parrainage, abonnement."
2845,Ashley Edwards,23,Female,Philadelphia,0,10,24,7906.82,329.45,5,5,4,14,2, VIP / Champions,"Programme VIP, offres exclusives, service premium, early access."
2846,Breanna Ayala,33,Male,Dallas,0,16,27,12323.08,456.41,4,5,5,14,2, VIP / Champions,"Programme VIP, offres exclusives, service premium, early access."
2847,Brandi Haney,29,Male,Jacksonville,0,41,17,5475.31,322.08,4,3,3,10,1, Occasionnels,"Nurturing, contenus, promotions saisonnières."
2848,Joseph Smith,20,Male,San Diego,1,351,5,416.84000000000003,83.37,2,1,1,4,0, Perdus,"Email win-back, enquête satisfaction, dernière chance."
2849,Jessica Bowen,41,Male,New York,0,107,11,3832.21,348.38,3,2,3,8,0, Occasionnels,"Nurturing, contenus, promotions saisonnières."
2850,Brittany Jenkins,68,Female,San Antonio,0,42,22,8208.83,373.13,4,4,4,12,1, VIP / Champions,"Programme VIP, offres exclusives, service premium, early access."
2851,Shannon Miller,20,Male,Austin,1,390,5,532.94,106.59,2,1,1,4,0, Perdus,"Email win-back, enquête satisfaction, dernière chance."
2852,Paul Lawrence,51,Female,Jacksonville,0,3,32,13285.66,415.18,5,5,5,15,2, VIP / Champions,"Programme VIP, offres exclusives, service premium, early access."
2853,Victor Edwards,54,Male,San Antonio,0,45,17,5877.24,345.72,3,3,3,9,1, Occasionnels,"Nurturing, contenus, promotions saisonnières."
2854,Donald Miller,59,Male,Dallas,0,3,15,5052.31,336.82,5,3,3,11,1, Occasionnels,"Nurturing, contenus, promotions saisonnières."
2855,Lindsay Lawson,32,Female,Philadelphia,0,62,17,5959.63,350.57,3,3,3,9,1, Occasionnels,"Nurturing, contenus, promotions saisonnières."
2856,Melissa Abbott,48,Male,Dallas,0,53,24,8567.67,356.99,3,5,4,12,1, Clients fidèles,"Cross-sell / upsell, programme de parrainage, abonnement."
2857,Elizabeth Holmes,32,Male,Dallas,0,9,17,6443.3,379.02,5,3,3,11,1, Occasionnels,"Nurturing, contenus, promotions saisonnières."
2858,Nicole Phillips,29,Male,Philadelphia,0,23,20,8338.36,416.92,4,4,4,12,1, VIP / Champions,"Programme VIP, offres exclusives, service premium, early access."
2859,Steven Blevins,44,Female,Jacksonville,1,527,12,2384.82,198.74,1,2,2,5,0, Perdus,"Email win-back, enquête satisfaction, dernière chance."
2860,Brian Porter MD,48,Female,Houston,0,30,21,9467.3,450.82,4,4,5,13,1, VIP / Champions,"Programme VIP, offres exclusives, service premium, early access."
2861,Vanessa Hatfield,44,Male,Houston,1,444,13,2550.68,196.21,2,3,2,7,0, Occasionnels,"Nurturing, contenus, promotions saisonnières."
2862,Bonnie Valencia,55,Male,Chicago,0,93,17,8668.74,509.93,3,3,4,10,1, Occasionnels,"Nurturing, contenus, promotions saisonnières."
2863,Holly Vega,54,Male,New York,0,3,14,6016.36,429.74,5,3,3,11,1, Occasionnels,"Nurturing, contenus, promotions saisonnières."
2864,Tiffany Townsend,29,Female,San Jose,0,9,27,11438.59,423.65,5,5,5,15,2, VIP / Champions,"Programme VIP, offres exclusives, service premium, early access."
2865,Austin Baker,64,Female,Los Angeles,1,1039,5,731.08,146.22,1,1,1,3,0, Perdus,"Email win-back, enquête satisfaction, dernière chance."
2866,Antonio Mccormick,48,Female,Chicago,0,29,18,7001.18,388.95,4,3,3,10,1, Occasionnels,"Nurturing, contenus, promotions saisonnières."
2867,Lori Mason,56,Male,San Jose,1,805,4,1017.0600000000001,254.26,1,1,1,3,0, Perdus,"Email win-back, enquête satisfaction, dernière chance."
2868,Michael Miller,50,Female,Chicago,1,453,7,905.6700000000001,129.38,2,2,1,5,0, Perdus,"Email win-back, enquête satisfaction, dernière chance."
2869,Lisa Ramirez,56,Male,Houston,1,518,4,634.6700000000001,158.67,1,1,1,3,0, Perdus,"Email win-back, enquête satisfaction, dernière chance."
2870,Jorge Harris,24,Male,Houston,0,4,19,7123.28,374.91,5,4,3,12,1, Clients fidèles,"Cross-sell / upsell, programme de parrainage, abonnement."
2871,Kimberly Myers,50,Female,Chicago,1,324,7,1234.4099999999999,176.34,2,2,2,6,0, Perdus,"Email win-back, enquête satisfaction, dernière chance."
2872,Sandra Becker,57,Male,Dallas,0,109,16,7351.429999999999,459.46,3,3,4,10,1, Occasionnels,"Nurturing, contenus, promotions saisonnières."
2873,Michael Blair,23,Female,Austin,1,253,11,2657.45,241.59,2,2,2,6,0, Perdus,"Email win-back, enquête satisfaction, dernière chance."
2874,Amy Miller,52,Male,Austin,1,763,12,1794.9,149.58,1,2,2,5,0, Perdus,"Email win-back, enquête satisfaction, dernière chance."
2875,Jesse Lynch,41,Male,Jacksonville,0,7,22,7897.32,358.97,5,4,4,13,1, VIP / Champions,"Programme VIP, offres exclusives, service premium, early access."
2876,Patrick Yang,69,Female,San Antonio,0,10,27,8808.66,326.25,5,5,4,14,2, VIP / Champions,"Programme VIP, offres exclusives, service premium, early access."
2877,Michael Miles,65,Male,San Antonio,0,4,25,11059.369999999999,442.37,5,5,5,15,2, VIP / Champions,"Programme VIP, offres exclusives, service premium, early access."
2878,Troy Mills,67,Male,Los Angeles,0,136,15,5649.01,376.6,3,3,3,9,1, Occasionnels,"Nurturing, contenus, promotions saisonnières."
2879,Michelle Jackson,52,Female,Phoenix,0,9,30,9574.51,319.15,5,5,5,15,2, VIP / Champions,"Programme VIP, offres exclusives, service premium, early access."
2880,Richard Adams,65,Male,San Jose,0,92,34,16856.64,495.78,3,5,5,13,2, Clients fidèles,"Cross-sell / upsell, programme de parrainage, abonnement."
2881,Patricia Johnson,18,Female,Austin,0,17,28,11118.56,397.09,4,5,5,14,2, VIP / Champions,"Programme VIP, offres exclusives, service premium, early access."
2882,Denise Brown,38,Female,Philadelphia,1,363,10,2137.62,213.76,2,2,2,6,0, Perdus,"Email win-back, enquête satisfaction, dernière chance."
2883,Laura Jones,59,Female,Phoenix,0,51,33,11707.59,354.78,3,5,5,13,2, Clients fidèles,"Cross-sell / upsell, programme de parrainage, abonnement."
2884,Ian Porter,57,Female,Austin,0,60,24,10268.56,427.86,3,5,5,13,2, Clients fidèles,"Cross-sell / upsell, programme de parrainage, abonnement."
2885,Holly Scott,44,Female,Chicago,1,261,7,1865.0900000000001,266.44,2,2,2,6,0, Perdus,"Email win-back, enquête satisfaction, dernière chance."
2886,Kenneth Sharp,48,Female,Phoenix,0,9,17,7264.56,427.33,5,3,4,12,1, Occasionnels,"Nurturing, contenus, promotions saisonnières."
2887,Jordan Williams,43,Male,Austin,1,354,13,1591.61,122.43,2,3,2,7,0, Occasionnels,"Nurturing, contenus, promotions saisonnières."
2888,Dana Ruiz,46,Male,Los Angeles,1,550,13,3046.66,234.36,1,3,2,6,0, Occasionnels,"Nurturing, contenus, promotions saisonnières."
2889,Chris Velazquez,68,Female,Dallas,0,82,18,8680.54,482.25,3,3,4,10,1, Occasionnels,"Nurturing, contenus, promotions saisonnières."
2890,Kristen Sloan,58,Male,Los Angeles,0,61,26,11353.11,436.66,3,5,5,13,2, Clients fidèles,"Cross-sell / upsell, programme de parrainage, abonnement."
2891,Jennifer Morris,56,Female,Los Angeles,0,47,14,5435.9,388.28,3,3,3,9,1, Occasionnels,"Nurturing, contenus, promotions saisonnières."
2892,Nathan Nelson,41,Male,San Jose,0,147,17,4947.33,291.02,3,3,3,9,1, Occasionnels,"Nurturing, contenus, promotions saisonnières."
2893,Jake Shaw,43,Female,Jacksonville,1,549,6,1366.3899999999999,227.73,1,1,2,4,0, Perdus,"Email win-back, enquête satisfaction, dernière chance."
2894,Cassie Brock,70,Male,Austin,1,546,6,1129.0,188.17,1,1,1,3,0, Perdus,"Email win-back, enquête satisfaction, dernière chance."
2895,Dr. Andrea Marshall,30,Female,Houston,0,2,33,13356.89,404.75,5,5,5,15,2, VIP / Champions,"Programme VIP, offres exclusives, service premium, early access."
2896,Ryan Murphy,50,Male,San Jose,1,730,4,823.55,205.89,1,1,1,3,0, Perdus,"Email win-back, enquête satisfaction, dernière chance."
2897,Aimee Gonzalez,41,Male,Austin,1,650,14,2705.23,193.23,1,3,2,6,0, Occasionnels,"Nurturing, contenus, promotions saisonnières."
2898,Elizabeth Dean,23,Female,San Antonio,1,855,6,730.63,121.77,1,1,1,3,0, Perdus,"Email win-back, enquête satisfaction, dernière chance."
2899,Kevin Snyder,43,Male,Dallas,1,257,5,1304.05,260.81,2,1,2,5,0, Perdus,"Email win-back, enquête satisfaction, dernière chance."
2900,Christie Mccullough,22,Male,Dallas,1,647,3,526.16,175.39,1,1,1,3,0, Perdus,"Email win-back, enquête satisfaction, dernière chance."
2901,Danielle Smith,53,Female,Philadelphia,1,423,9,2089.08,232.12,2,2,2,6,0, Perdus,"Email win-back, enquête satisfaction, dernière chance."
2902,David Reed,30,Female,San Antonio,0,10,28,12145.74,433.78,5,5,5,15,2, VIP / Champions,"Programme VIP, offres exclusives, service premium, early access."
2903,Sherry Tapia,44,Male,Dallas,0,8,20,9448.41,472.42,5,4,5,14,1, VIP / Champions,"Programme VIP, offres exclusives, service premium, early access."
2904,Matthew Sweeney,39,Male,Dallas,0,7,29,12834.27,442.56,5,5,5,15,2, VIP / Champions,"Programme VIP, offres exclusives, service premium, early access."
